Date,AAPL,MTK,GUC,Xintec,Qualcomm,SamSung,Broadcom,VIX,USD,CNY,CCY,HKD,JPY,TWIndex,PLIX,S&P500,Japan225,KoreanIndex,NASDQ,dealer_buy,dealer_sell,dealer_dif,investment_buy,investment_sell,investment_dif,foreign_buy,foreign_sell,foreign_dif
2021/3/30,119.9,971,395.5,173.5,130.11,82200,456.16,19.61,28.44,0.15,0.01,7.78,0.07,16554.9,3044.55,3958.55,29432.7,3070,13045.39,14115662848,9735927345,4379735503,3864817366,1603628432,2261188934,81837597022,70617062065,11220534957
2021/3/31,122.15,969,398.5,181,132.59,81400,463.66,19.4,28.37,0.15,0.01,7.77,0.07,16431.13,3124.94,3972.89,29178.8,3061.42,13246.87,10800541598,12544803032,-1744261434,1925331796,1679644454,245687342,78166957073,94695729712,-16528772639
2021/4/1,123,961,413.5,179,137.79,82900,475.95,17.33,28.46,0.15,0.01,7.78,0.07,16571.28,3240.17,4019.87,29388.87,3087.4,13480.11,11046678185,10035476058,1011202127,4004757384,3086274310,918483074,77592076096,62136522713,15455553383
2021/4/7,127.9,998,411,179.5,139.43,85600,482.46,17.16,28.35,0.15,0.01,7.78,0.07,16815.36,3266.46,4079.95,29730.79,3137.41,13688.84,13796161088,11473406679,2322754409,3276101559,3755684366,-479582807,75878197099,69420772802,6457424297
2021/4/8,130.36,1020,413.5,178.5,140.34,84700,485.48,16.95,28.37,0.15,0.01,7.78,0.07,16926.44,3301.26,4097.17,29708.98,3143.26,13829.31,16686479592,12354072412,4332407180,4260513797,3279049051,981464746,77229828311,76116501913,1113326398
2021/4/9,133,999,405,175,140.57,83600,485.09,16.69,28.37,0.15,0.01,7.78,0.07,16854.1,3294.53,4128.8,29768.06,3131.88,13900.19,13979473222,16016451374,-2036978152,3592599755,4183466495,-590866740,88008821051,92623694535,-4614873484
2021/4/12,131.24,960,395,168,137.44,83200,483.67,16.91,28.39,0.15,0.01,7.77,0.07,16859.7,3258.33,4127.99,29538.73,3135.59,13850,14130505200,15694927056,-1564421856,4256285558,3337475887,918809671,82313972930,89843096027,-7529123097
2021/4/13,134.43,961,399.5,164.5,137.3,84000,484.96,16.65,28.41,0.15,0.01,7.77,0.07,16824.91,3252.7,4141.59,29751.61,3169.08,13996.1,15852264165,16620237866,-767973701,3206311590,4830427714,-1624116124,97514653480,99267011274,-1752357794
2021/4/14,132.03,965,400,159,134.75,84000,477.3,16.99,28.33,0.15,0.01,7.77,0.07,16865.97,3213.88,4124.66,29620.99,3182.38,13857.84,17637675830,19299391520,-1661715690,3020176894,3612322305,-592145411,1.05E+11,1.07E+11,-1796076733
2021/4/15,134.5,985,440,164.5,137.84,84100,480,16.57,28.25,0.15,0.01,7.77,0.07,17076.73,3271.33,4170.42,29642.69,3194.33,14038.76,16769859711,12627164079,4142695632,3644793500,3977556483,-332762983,86289815157,81978903377,4310911780
2021/4/16,134.16,975,417.5,161,138.21,83900,478.79,16.25,28.25,0.15,0.01,7.77,0.07,17158.81,3253.08,4185.47,29683.37,3198.62,14052.34,16049658252,14639209965,1410448287,4131692560,4343846843,-212154283,92611796803,86510479860,6101316943
2021/4/19,134.84,963,406.5,158,135.25,83300,462,17.29,28.13,0.15,0.01,7.77,0.07,17263.28,3171,4163.26,29685.37,3198.84,13914.77,15834537571,14825113400,1009424171,5413592151,5178705819,234886332,86024650325,79786428610,6238221715
2021/4/20,133.11,998,422.5,162,133.4,83900,457.26,18.68,28.03,0.15,0.01,7.76,0.07,17323.87,3121.43,4134.94,29100.38,3220.7,13786.27,14447508272,13604398724,843109548,4717399044,4723554355,-6155311,94539123371,96125831732,-1586708361
2021/4/21,133.5,988,409.5,159.5,136.19,82600,459.79,17.5,27.98,0.15,0.01,7.76,0.07,17202.11,3207.25,4173.42,28508.55,3171.66,13950.22,13772475227,19152659797,-5380184570,4141808918,4332109972,-190301054,80974382357,1.01E+11,-20261092034
2021/4/22,131.94,984,395.5,156,132.97,82400,455.11,18.71,28.09,0.15,0.01,7.76,0.07,17096.97,3133.17,4134.98,29188.17,3177.52,13818.41,17352397140,23267852854,-5915455714,4206830995,4105492044,101338951,1.33E+11,1.3E+11,2914215185
2021/4/23,134.32,1035,405,159.5,135.43,82800,466.13,17.33,28.09,0.15,0.01,7.76,0.07,17300.27,3196.98,4180.17,29020.63,3181.08,14016.81,16278013378,14341355859,1936657519,3170115415,3028989904,141125511,1.12E+11,92883703844,19090429416
2021/4/26,134.72,1070,400,158.5,138.96,83500,471.85,17.64,27.81,0.15,0.01,7.76,0.07,17572.29,3250.26,4187.62,29126.23,3217.53,14138.78,17882351905,13055636419,4826715486,4292929750,5154451697,-861521947,1.1E+11,93599455604,16016229585
2021/4/27,134.39,1065,409,159.5,138.01,82900,466.35,17.56,27.9,0.15,0.01,7.76,0.07,17595.9,3225.61,4186.72,28991.89,3215.42,14090.22,14238497982,15736021604,-1497523622,4284188670,5684551084,-1400362414,1.1E+11,1.07E+11,3048711148
2021/4/28,133.58,1080,405,158,136.57,82100,459.2,17.28,27.78,0.15,0.01,7.76,0.07,17567.53,3178.49,4183.18,29053.97,3181.47,14051.03,17157253614,16096760802,1060492812,4349552574,5515947524,-1166394950,1.07E+11,1.01E+11,6004883202
2021/4/29,133.48,1185,402.5,156,142.68,81700,466.29,17.61,27.77,0.15,0.01,7.76,0.07,17566.66,3202.5,4211.47,29053.97,3174.07,14082.55,17668022754,17431341752,236681002,3126610565,4988752878,-1862142313,1.21E+11,1.28E+11,-6300959733
2021/5/3,132.54,1105,387,146,137.43,81700,450.14,18.31,27.92,0.15,0.01,7.77,0.07,17222.35,3073.38,4192.66,29053.97,3127.2,13895.12,15540068076,24765927518,-9225859442,3893363693,6300022493,-2406658800,1.31E+11,1.39E+11,-8169386416
2021/5/4,127.85,1085,377,139.5,134.12,82600,444.54,19.48,27.89,0.15,0.01,7.77,0.07,16933.78,3024.31,4164.66,29053.97,3147.37,13633.5,21862402139,27956094048,-6093691909,2697331555,4770423237,-2073091682,1.64E+11,1.64E+11,88845109
2021/5/5,128.1,1005,360,145,134.65,82600,443.83,19.15,27.89,0.15,0.01,7.77,0.07,16843.44,3042.88,4167.59,29053.97,3147.37,13582.42,15128325264,19725326011,-4597000747,3706360310,3497588461,208771849,1.07E+11,1.2E+11,-13272002957
2021/5/6,129.74,1055,352.5,142.5,136,82300,448.58,18.39,27.95,0.15,0.01,7.77,0.07,16994.36,3066.22,4201.62,29331.37,3160.43,13632.84,16969207134,18749190602,-1779983468,5347946171,3679667610,1668278561,1.19E+11,1.26E+11,-6915210329
2021/5/7,130.21,1060,364.5,151.5,137.85,81900,452.58,16.69,27.95,0.15,0.01,7.77,0.07,17285,3112.03,4232.6,29357.82,3197.2,13752.24,18552605007,11744401102,6808203905,2770164290,1879030257,891134033,1.13E+11,97342247081,16062518916
2021/5/10,126.85,979,369.5,147,128.94,83200,436.1,19.66,27.73,0.16,0.01,7.77,0.07,17235.61,2967.11,4188.43,29518.34,3249.3,13401.86,15426876640,15455734858,-28858218,4812670078,3144123289,1668546789,1.08E+11,1.11E+11,-2494685377
2021/5/11,125.91,911,333,135,128.37,81200,440.07,21.84,27.92,0.16,0.01,7.77,0.07,16583.13,2976.01,4152.1,28608.59,3209.43,13389.43,18522512589,32315285658,-13792773069,9720988187,8202298391,1518689796,1.47E+11,1.89E+11,-42423134418
2021/5/12,122.77,888,319.5,122,124.62,80000,422.38,27.59,28.02,0.15,0.01,7.77,0.07,15902.37,2851.15,4063.04,28147.51,3161.66,13031.68,25704629405,32005206452,-6300577047,6286614351,5996671067,289943284,2.16E+11,2.28E+11,-12187251009
2021/5/13,124.97,873,312,132,127.11,78500,430.6,23.13,27.94,0.16,0.01,7.77,0.07,15670.1,2893.94,4112.5,27448.01,3122.11,13124.99,16791488017,20905588053,-4114100036,5508037254,4641995137,866042117,1.48E+11,1.7E+11,-22669904448
2021/5/14,127.45,895,331,127,130.15,80100,441.62,18.81,27.94,0.16,0.01,7.77,0.07,15827.09,2981.42,4173.85,28084.47,3153.32,13429.98,14587153733,18198968428,-3611814695,6123051935,3630357880,2492694055,1.2E+11,1.34E+11,-13655889805
2021/5/17,126.27,914,304.5,123.5,129.8,79600,439.94,19.72,28.05,0.16,0.01,7.77,0.07,15353.89,2954.63,4163.29,27824.83,3134.52,13379.05,16851619460,18844339779,-1992720319,4814473823,3783390928,1031082895,1.54E+11,1.2E+11,33417037041
2021/5/18,124.85,994,331,131,128.91,79600,433.74,21.34,27.97,0.16,0.01,7.77,0.07,16145.98,2929.15,4127.83,28406.84,3173.05,13303.64,15675217165,9264383587,6410833578,3624069320,2336737650,1287331670,1.33E+11,1.11E+11,22134308469
2021/5/19,124.69,943,320.5,127.5,130.66,79600,441.72,22.18,27.89,0.16,0.01,7.76,0.07,16132.66,2987.28,4115.68,28044.45,3173.05,13299.74,13695683310,14295531730,-599848420,3390868289,1190135960,2200732329,99722692500,1.29E+11,-29381563048
2021/5/20,127.31,930,325,124.5,132.64,79500,455,20.67,27.95,0.16,0.01,7.76,0.07,16042.36,3066.11,4159.12,28098.25,3162.28,13535.74,9874561300,13620524165,-3745962865,2589793064,3650065802,-1060272738,1.19E+11,1.36E+11,-17109308500
2021/5/21,125.43,955,340.5,130.5,131.46,80100,451.24,20.15,27.95,0.16,0.01,7.76,0.07,16302.06,3052.1,4155.86,28317.83,3156.42,13470.99,10532782882,10152245110,380537772,2790583940,3498742412,-708158472,1.18E+11,1.01E+11,17446282338
2021/5/24,127.1,943,352,143.5,132.91,79700,459.19,18.4,28.01,0.16,0.01,7.76,0.07,16338.29,3122.98,4197.05,28364.61,3144.3,13661.17,10935221810,9548601993,1386619817,3434050304,1722652460,1711397844,89233047920,89368952493,-135904573
2021/5/25,126.9,952,347.5,146.5,133.75,79900,459.54,18.84,27.82,0.16,0.01,7.76,0.07,16595.67,3134.67,4188.13,28553.98,3171.32,13657.17,15508058191,11013699901,4494358290,5509920987,4120075363,1389845624,1.17E+11,1.18E+11,-1184015725
2021/5/26,126.85,951,346.5,150,133.09,79800,460.49,17.36,27.67,0.16,0.01,7.76,0.07,16643.69,3140.98,4195.99,28642.19,3168.43,13738,11643140718,9109895244,2533245474,4225128793,3964868609,260260184,91374647805,89424266722,1950381083
2021/5/27,125.28,935,354,149,133.64,79600,467.68,16.74,27.79,0.16,0.01,7.76,0.07,16601.61,3159.27,4200.88,28549.01,3165.51,13736.28,9053621959,10030956694,-977334735,5926193255,3346373862,2579819393,1.95E+11,2.07E+11,-12340267525
2021/5/28,124.61,961,357,154,134.54,80100,472.33,16.76,27.79,0.16,0.01,7.76,0.07,16870.86,3186.56,4204.11,29149.41,3188.73,13748.74,12089905202,8631589230,3458315972,5477138985,1500110591,3977028394,1.12E+11,92873343546,18694643673
2021/5/31,124.61,995,360,152.5,134.54,80500,472.33,16.76,27.52,0.16,0.01,7.76,0.07,17068.43,3186.56,4204.11,28860.08,3203.92,13748.74,14431253442,11539178236,2892075206,2141792940,2183904038,-42111098,1.09E+11,96113735726,13131089638
2021/6/1,124.28,977,356,155,133.94,80600,468.31,17.9,27.58,0.16,0.01,7.76,0.07,17162.38,3174.32,4202.04,28814.34,3221.87,13736.48,10870519408,9392761266,1477758142,2899920635,2154969401,744951234,84927865611,82905064749,2022800862
2021/6/2,125.06,959,350,157.5,133.82,80800,473.73,17.48,27.54,0.16,0.01,7.76,0.07,17165.04,3196.98,4208.12,28946.14,3224.23,13756.33,14821483699,12516889798,2304593901,3636047700,4042666871,-406619171,96893962690,1.06E+11,-9446139673
2021/6/3,123.54,981,352,157,131.78,82800,464.8,18.04,27.62,0.16,0.01,7.76,0.07,17246.16,3139.19,4192.85,29058.11,3247.43,13614.51,11883816557,8324133685,3559682872,3209094032,2442804349,766289683,1.01E+11,92594299402,8149071626
2021/6/4,125.89,977,351.5,151.5,134.34,82200,475,16.42,27.62,0.16,0.01,7.76,0.07,17147.41,3214.14,4229.89,28941.52,3240.08,13814.49,9248101711,8922598285,325503426,1878499400,1926027528,-47528128,74814804294,91464641640,-16649837346
2021/6/7,125.9,973,351.5,154,133.32,81900,463.78,16.42,27.62,0.16,0.01,7.76,0.07,17083.91,3191.66,4226.52,29019.24,3252.12,13881.72,12330641038,13494487371,-1163846333,4364955210,2513876762,1851078448,88283414653,96105113033,-7821698380
2021/6/8,126.74,966,354,155,134.2,81900,463.53,17.07,27.59,0.16,0.01,7.76,0.07,17076.21,3171.22,4227.26,28963.56,3247.83,13924.91,9049781440,9740100201,-690318761,4102477296,2666837126,1435640170,67812501434,73987266412,-6174764978
2021/6/9,127.13,967,354,152,132.89,81100,463.93,17.89,27.78,0.16,0.01,7.76,0.07,16966.22,3158.48,4219.55,28860.8,3216.18,13911.75,8794981934,10084461275,-1289479341,4083176557,4313484272,-230307715,71525716229,86348704986,-14822988757
2021/6/10,126.11,998,365.5,160,134.22,81000,468.67,16.1,27.56,0.16,0.01,7.76,0.07,17159.22,3196.21,4239.18,28958.56,3224.64,14020.33,10636814662,8931644647,1705170015,3679464700,5524083126,-1844618426,93741617605,75438439587,18303178018
2021/6/11,127.35,980,389,167,134.62,81000,470.7,15.65,27.56,0.16,0.01,7.76,0.07,17213.52,3210.06,4247.44,28948.73,3249.32,14069.42,9640788994,10222555961,-581766967,3076919775,3178028700,-101108925,83390595997,72727529700,10663066297
2021/6/15,129.64,989,403,172,135.58,80900,470.74,17.02,27.56,0.16,0.01,7.76,0.07,17371.29,3225.98,4246.59,29441.3,3258.63,14072.86,10651523934,8931152286,1720371648,2818862860,4271373855,-1452510995,97915612241,83630065576,14285546665
2021/6/16,130.15,985,408,169.5,134.95,81800,465.75,18.15,27.68,0.16,0.01,7.76,0.07,17307.86,3201.01,4223.7,29291.01,3278.68,14039.68,16294696922,14185342176,2109354746,3338285200,4502170815,-1163885615,96813814099,1.15E+11,-18181796580
2021/6/17,131.79,978,415,174.5,135.35,80900,471.17,17.75,27.68,0.16,0.01,7.76,0.07,17390.61,3231.71,4221.86,29018.33,3264.96,14161.35,10524424754,9915288392,609136362,4260634940,3426950200,833684740,87850739285,94565692683,-6714953398
2021/6/18,130.46,965,410,177,133,80500,463.5,20.7,27.68,0.16,0.01,7.76,0.07,17318.54,3152.81,4166.45,28964.08,3267.93,14030.38,10483883722,11588319754,-1104436032,12710342618,15194137365,-2483794747,1.25E+11,1.4E+11,-15813932136
2021/6/21,132.3,918,417,171.5,133.96,79900,464.61,17.89,27.95,0.15,0.01,7.76,0.07,17062.98,3171.99,4224.79,28010.93,3240.79,14141.48,11583285042,16420040800,-4836755758,9002008242,9617211832,-615203590,76439078343,1.1E+11,-33278628535
2021/6/22,133.98,903,405.5,170.5,135.08,80000,464.45,16.66,27.95,0.15,0.01,7.77,0.07,17075.55,3185.43,4246.44,28884.13,3263.88,14253.27,10956474125,12182125026,-1225650901,9858922970,9580476818,278446152,95305407873,1.06E+11,-10788215856
2021/6/23,133.7,941,417,175,135.52,80100,466.66,16.32,28.03,0.15,0.01,7.76,0.07,17336.71,3197.22,4241.84,28874.89,3276.19,14271.73,25392439989,11199705090,14192734899,6983574496,8610092418,-1626517922,1.06E+11,94642104954,10955989945
2021/6/24,133.41,929,424.5,176.5,137.92,81200,470.06,15.97,27.91,0.15,0.01,7.76,0.07,17407.96,3253.8,4266.49,28875.23,3286.1,14369.71,11888727754,8612723845,3276003909,6724660050,6750239089,-25579039,85024231446,81023462017,4000769429
2021/6/25,133.11,927,418.5,174,137.65,81600,462.2,15.62,27.91,0.15,0.01,7.76,0.07,17502.99,3241.48,4280.7,29066.18,3302.84,14360.39,14342832759,10579904855,3762927904,4328164617,3361217740,966946877,90400179240,81603595529,8796583711
2021/6/28,134.78,935,414,173,139.72,81900,472.8,15.76,27.82,0.15,0.01,7.76,0.07,17590.97,3323.14,4290.61,29048.02,3301.89,14500.51,10698875415,8734213041,1964662374,1368706060,3121464593,-1752758533,83348549284,77973544240,5375005044
2021/6/29,136.33,935,412,168.5,142.62,81000,477.15,16.02,27.88,0.15,0.01,7.76,0.07,17598.19,3348.87,4291.8,28812.61,3286.68,14528.33,13336338897,13076670437,259668460,2489579766,2409474063,80105703,96433443846,1.11E+11,-14334288786
2021/6/30,136.96,962,413,169,142.93,80700,476.84,15.83,27.82,0.15,0.01,7.76,0.07,17755.46,3345.31,4297.5,28791.53,3296.68,14503.95,13830868816,11114675944,2716192872,2494891722,2616300224,-121408502,1.19E+11,98933938556,20437547423
2021/7/1,137.27,955,408,164,140.8,80100,469.64,15.48,27.88,0.15,0.01,7.77,0.07,17713.94,3295.06,4319.94,28707.04,3282.06,14522.38,13211944442,16366666887,-3154722445,2051494170,3507962800,-1456468630,94051611858,1.12E+11,-17967550398
2021/7/2,139.96,957,448.5,168.5,142.58,80000,468.17,15.07,27.88,0.15,0.01,7.77,0.07,17710.15,3315.83,4352.34,28783.28,3281.78,14639.33,15206367870,15624975437,-418607567,1937254400,3783525887,-1846271487,89179539400,1.09E+11,-19989559906
2021/7/5,139.96,957,445,172,142.58,80400,468.17,15.07,27.97,0.15,0.01,7.77,0.07,17919.33,3315.83,4352.34,28598.19,3293.21,14639.33,19182983541,12754628911,6428354630,2760098040,4167764114,-1407666074,1.08E+11,96394980161,11528688446
2021/7/6,142.02,922,438,168,141.19,81200,473.28,16.44,27.9,0.15,0.01,7.77,0.07,17913.07,3307.92,4343.54,28643.21,3305.21,14663.64,12736508160,15845038258,-3108530098,3013239475,3306680114,-293440639,89040715376,88921083010,119632366
2021/7/7,144.57,917,433.5,172,139.97,80800,469.54,16.2,27.88,0.15,0.01,7.77,0.07,17850.69,3261.73,4358.13,28366.95,3285.34,14665.06,13153865455,13934866486,-781001031,3614287256,4935705696,-1321418440,91306140292,1.03E+11,-11685968917
2021/7/8,143.24,920,438.5,173,138.29,79900,470.5,19,27.96,0.15,0.01,7.77,0.07,17866.09,3222.81,4320.82,28118.03,3252.68,14559.78,15392165298,16460294339,-1068129041,2994995264,4392570147,-1397574883,1.13E+11,1.17E+11,-3814097184
2021/7/9,145.11,919,440,170.5,141.43,79400,480.18,16.18,27.96,0.15,0.01,7.77,0.07,17661.48,3278.39,4369.55,27940.42,3217.95,14701.92,11964083126,16676837960,-4712754834,3830597170,4344597257,-514000087,82041472937,1.23E+11,-41143943543
2021/7/12,144.5,935,463,186,142.47,79700,485.75,16.17,27.96,0.15,0.01,7.77,0.07,17814.33,3319,4384.63,28569.02,3246.47,14733.24,14603057066,12055577864,2547479202,4619235825,7657749629,-3038513804,1.08E+11,92587243811,15466781595
2021/7/13,145.64,926,446,180,141.18,79800,484.01,17.12,28.02,0.15,0.01,7.77,0.07,17847.52,3300.81,4369.21,28718.24,3271.38,14677.65,15652356834,13510393542,2141963292,5660797099,5103013442,557783657,1.33E+11,1.1E+11,23164457975
2021/7/14,149.15,930,448,183,143.75,79500,481.59,16.33,27.97,0.15,0.01,7.77,0.07,17845.75,3289.18,4374.3,28608.49,3264.81,14644.95,13441449431,13812197956,-370748525,4314424650,7538892550,-3224467900,1.19E+11,1.04E+11,15311732728
2021/7/15,148.48,951,453,188,141.46,80600,477.34,17.01,27.88,0.15,0.01,7.77,0.07,18034.19,3217.74,4360.03,28279.09,3286.22,14543.13,12348797602,10255855284,2092942318,3419523146,5243072178,-1823549032,1.02E+11,85093475791,16434357982
2021/7/16,146.39,957,438.5,184.5,139.71,79800,468.07,18.45,27.88,0.15,0.01,7.77,0.07,17895.25,3145.45,4327.16,28003.08,3276.91,14427.24,12166490174,16239974487,-4073484313,5021214795,5208615848,-187401053,94283481186,1.17E+11,-22544083711
2021/7/19,142.45,919,447.5,179,138.79,79000,465.67,22.5,28.08,0.15,0.01,7.77,0.07,17789.25,3147.51,4258.49,27652.74,3244.04,14274.98,12229215695,13749989357,-1520773662,2830817029,3696844760,-866027731,69561058072,1.12E+11,-42404794526
2021/7/20,146.15,920,427.5,175,139.55,79000,468.59,19.73,28,0.15,0.01,7.77,0.07,17528.74,3190.95,4323.06,27388.16,3232.7,14498.88,11283109433,19659867990,-8376758557,2702448800,4135790058,-1433341258,68432219188,94004025785,-25571806597
2021/7/21,145.4,912,424.5,167.5,142.17,78500,479.02,17.91,27.96,0.15,0.01,7.77,0.07,17458.79,3288.75,4358.69,27548,3215.91,14631.95,19847544434,22142383452,-2294839018,2967154060,5008996080,-2041842020,1.04E+11,1.2E+11,-15896528699
2021/7/22,146.8,919,440.5,168,142.44,79700,476.33,17.69,28,0.15,0.01,7.77,0.07,17572.33,3259.42,4367.48,27548,3250.21,14684.6,15286532369,14661660619,624871750,4587967392,2478382211,2109585181,1.35E+11,99182449017,35927560979
2021/7/23,148.56,933,433.5,172.5,144.88,79300,483.15,17.2,28,0.15,0.01,7.77,0.07,17572.92,3280.06,4411.79,27548,3254.42,14836.99,13389841092,12878702305,511138787,4590308100,4051487800,538820300,1.07E+11,1.04E+11,2539243014
2021/7/26,148.99,923,441,175,143.5,78800,482.24,17.58,28.05,0.15,0.01,7.78,0.07,17403.56,3276.92,4422.3,27833.29,3224.95,14840.71,12341704577,14329723028,-1988018451,2800330080,3367231645,-566901565,86330384065,1.04E+11,-17761293539
2021/7/27,146.77,938,428,170.5,140.93,78500,475.36,19.36,28.02,0.15,0.01,7.78,0.07,17269.87,3215.97,4401.46,27970.22,3232.53,14660.58,12983333134,13084836449,-101503315,3885306160,4843979108,-958672948,1.05E+11,1.09E+11,-3565491500
2021/7/28,144.98,890,408,163.5,142.44,79200,477.65,18.31,27.9,0.15,0.01,7.78,0.07,17135.22,3272.45,4400.64,27581.66,3236.86,14762.58,18961683115,19561070207,-599387092,3873009648,4728252400,-855242752,1.21E+11,1.43E+11,-22015014415
2021/7/29,145.64,933,420,171.5,150.99,79000,484.11,17.7,27.84,0.15,0.01,7.77,0.07,17402.81,3333.24,4419.15,27782.42,3242.65,14778.26,11734060274,9630081891,2103978383,4421424535,3151795603,1269628932,1.21E+11,1.02E+11,19137651716
2021/7/30,145.86,910,411.5,168,149.8,78500,485.4,18.24,27.84,0.15,0.01,7.77,0.07,17247.41,3356.53,4395.26,27283.59,3202.32,14672.68,12541738227,12718330449,-176592222,2656016720,2753926453,-97909733,1.09E+11,1.26E+11,-17368927876
2021/8/2,145.52,934,408.5,172,148.86,79300,484.68,19.46,27.92,0.15,0.01,7.77,0.07,17503.28,3377.49,4387.16,27781.02,3223.04,14681.07,14867281414,11211324359,3655957055,2927034138,3726786219,-799752081,1.07E+11,81966467506,24571426137
2021/8/3,147.36,938,393,170.5,147.95,81400,486.79,18.04,27.85,0.15,0.01,7.78,0.07,17553.76,3396.66,4423.15,27641.83,3237.14,14761.29,10575404247,9567416984,1007987263,2579053710,2989938529,-410884819,84993450246,84054350518,939099728
